instrument.name;measurement.date;measurement.id;waterquality.tsm;waterquality.chla;waterquality.kd;waterquality.cpc
WISPstation007;2018-09-14 12:52:20.662299;114842;10.3;25.6;1.1;41.4
WISPstation007;2018-09-14 12:55:45.279097;114845;10.1;23.6;1.1;40.4
WISPstation007;2018-09-14 12:59:09.249500;114857;10.0;24.0;1.1;40.0
WISPstation007;2018-09-14 13:00:25.777794;114865;10.1;24.7;1.1;40.2
WISPstation007;2018-09-14 13:02:33.257769;114878;10.5;23.5;1.2;40.9
WISPstation007;2018-09-14 13:05:57.765219;114881;9.7;21.0;1.2;34.1
WISPstation007;2018-09-14 13:09:24.352563;114884;9.6;20.3;1.3;32.9
WISPstation007;2018-09-14 13:12:46.529935;114887;9.6;20.0;1.3;32.3
WISPstation007;2018-09-14 13:15:04.790617;114894;9.3;18.8;1.2;31.6
WISPstation007;2018-09-14 13:16:13.787991;114897;10.6;22.8;1.3;36.8
WISPstation007;2018-09-14 13:19:40.864808;114909;11.1;27.5;1.4;43.1
WISPstation007;2018-09-14 13:23:06.256520;114912;10.2;22.5;1.2;34.8
WISPstation007;2018-09-14 13:26:31.053168;114915;10.4;23.3;1.2;35.6
WISPstation007;2018-09-14 13:29:55.323511;114924;10.2;22.7;1.2;34.1
WISPstation007;2018-09-14 13:33:19.786141;114940;10.5;24.2;1.3;36.0
WISPstation007;2018-09-14 13:36:46.311144;114943;10.9;25.9;1.2;39.3
WISPstation007;2018-09-14 13:40:09.460147;114946;10.2;22.8;1.2;35.0
WISPstation007;2018-09-14 13:45:04.974502;114953;9.9;21.5;1.2;33.2
WISPstation007;2018-09-14 14:00:05.716388;114970;9.6;19.6;1.2;29.8
WISPstation007;2018-09-14 14:15:05.450997;114987;9.8;21.4;1.1;32.7
WISPstation007;2018-09-14 14:30:05.761939;115004;9.4;20.0;1.1;29.9
WISPstation007;2018-09-14 14:45:05.283511;115023;12.8;20.2;1.8;37.5
WISPstation007;2018-09-14 15:00:05.201757;115046;8.0;17.3;1.0;27.9
WISPstation007;2018-09-14 15:15:05.236824;115064;10.6;21.4;1.2;33.8
WISPstation007;2018-09-14 15:30:05.215669;115082;10.9;24.8;1.1;36.7
WISPstation007;2018-09-14 15:45:05.203845;115103;10.5;19.3;1.0;29.6
WISPstation007;2018-09-14 16:00:05.217093;115119;13.8;39.1;1.4;65.5
WISPstation007;2018-09-14 16:15:04.839995;115129;12.5;35.6;1.2;59.3
WISPstation007;2018-09-15 00:03:38.916152;119263;17.4;3.3;1.4;None
WISPstation007;2018-09-27 06:08:37.386088;119266;14.2;2.7;1.1;None
WISPstation007;2018-09-27 06:12:03.486343;119269;24.5;0.6;1.9;None
WISPstation007;2018-09-27 06:15:26.904620;119275;17.4;3.0;1.3;None
WISPstation007;2018-09-27 06:18:53.915811;119280;23.4;2.4;1.7;None
WISPstation007;2018-09-27 06:22:11.731453;119283;22.4;3.3;1.4;None
WISPstation007;2018-09-27 06:25:41.695803;119286;16.0;4.1;1.2;5.0
WISPstation007;2018-09-27 06:29:07.216151;119289;8.1;5.3;1.0;8.0
WISPstation007;2018-09-27 06:30:23.048682;119294;8.0;5.7;0.9;10.1
WISPstation007;2018-09-27 06:32:34.437022;119299;9.8;6.8;1.3;13.8
WISPstation007;2018-09-27 06:35:57.678528;119302;7.8;None;None;7.4
WISPstation007;2018-09-27 06:39:20.674632;119305;9.1;5.2;1.0;8.2
WISPstation007;2018-09-27 06:42:42.917539;119308;5.9;3.7;0.6;5.3
WISPstation007;2018-09-27 06:45:04.829172;119311;12.3;3.8;0.9;2.2
WISPstation007;2018-09-27 06:46:07.985158;119317;11.3;4.0;0.9;2.5
WISPstation007;2018-09-27 06:49:35.304574;119321;2.6;None;None;None
WISPstation007;2018-09-27 06:53:00.879472;119324;7.3;6.2;1.1;12.8
WISPstation007;2018-09-27 06:56:25.354443;119327;11.5;4.4;1.0;2.8
WISPstation007;2018-09-27 07:03:13.046729;119337;8.3;7.1;1.2;16.7
WISPstation007;2018-09-27 07:06:37.740084;119341;7.8;7.0;1.2;15.1
WISPstation007;2018-09-27 07:10:01.987420;119344;6.7;5.7;1.0;9.2
WISPstation007;2018-09-27 07:15:05.759983;119351;None;None;None;None
WISPstation007;2018-09-27 07:16:52.602944;119357;6.7;5.1;0.8;6.6
WISPstation007;2018-09-27 07:20:16.571692;119360;8.1;7.3;1.3;16.4
WISPstation007;2018-09-27 07:23:41.462781;119363;None;None;None;182.5
WISPstation007;2018-09-27 07:27:05.949975;119366;5.7;5.0;0.9;7.7
WISPstation007;2018-09-27 07:30:31.858113;119372;10.3;6.1;1.2;9.3
WISPstation007;2018-09-27 07:33:56.085466;119376;5.7;5.7;1.0;10.7
WISPstation007;2018-09-27 07:37:21.739445;119379;None;None;None;195.0
WISPstation007;2018-09-27 07:40:42.922138;119382;12.7;6.1;1.4;8.0
WISPstation007;2018-09-27 07:44:13.084491;119385;5.7;5.9;1.2;10.5
WISPstation007;2018-09-27 07:45:23.786380;119391;6.3;6.0;0.9;11.1
WISPstation007;2018-09-27 07:47:37.523257;119395;8.0;8.4;1.4;22.0
WISPstation007;2018-09-27 07:51:04.184008;119398;9.3;9.4;1.8;25.9
WISPstation007;2018-09-27 07:54:23.548680;119401;5.3;5.3;0.8;8.9
WISPstation007;2018-09-27 07:57:52.835562;119404;7.1;7.4;1.3;15.4
WISPstation007;2018-09-27 08:00:05.437696;119408;10.4;9.7;2.2;28.0
WISPstation007;2018-09-27 08:01:16.604450;119413;7.6;8.0;1.5;17.8
WISPstation007;2018-09-27 08:04:38.096694;119417;3.0;None;None;None
WISPstation007;2018-09-27 08:08:07.143438;119420;5.2;7.1;1.3;16.8
WISPstation007;2018-09-27 08:11:28.897569;119423;10.7;9.6;2.3;24.5
WISPstation007;2018-09-27 08:18:22.426081;119441;7.5;8.5;1.6;19.4
WISPstation007;2018-09-27 08:14:55.212564;119444;21.8;4.2;3.1;None
WISPstation007;2018-09-27 08:21:48.904666;119445;9.4;10.2;2.1;29.9
WISPstation007;2018-09-27 08:28:39.775979;119451;9.3;10.0;2.0;26.4
WISPstation007;2018-09-27 08:30:05.466327;119454;8.0;9.4;1.8;23.1
WISPstation007;2018-09-27 08:32:00.250920;119461;8.4;9.3;1.9;22.6
WISPstation007;2018-09-27 08:35:31.261066;119464;8.6;9.6;1.7;24.3
WISPstation007;2018-09-27 08:38:51.382147;119467;9.5;10.1;2.3;27.1
WISPstation007;2018-09-27 08:42:21.967139;119470;7.5;9.3;1.7;24.4
WISPstation007;2018-09-27 08:45:48.212232;119476;10.0;10.2;2.4;27.5
WISPstation007;2018-09-27 08:49:14.364841;119480;8.4;9.9;2.1;25.2
WISPstation007;2018-09-27 08:52:38.931999;119483;10.4;10.4;2.5;26.4
WISPstation007;2018-09-27 08:56:01.581780;119486;8.9;9.7;2.1;23.9
WISPstation007;2018-09-27 08:59:27.573008;119489;7.4;9.2;1.8;22.6
WISPstation007;2018-09-27 09:00:21.246439;119494;10.0;10.4;2.4;27.1
WISPstation007;2018-09-27 09:02:51.641184;119499;19.0;8.6;3.1;15.4
WISPstation007;2018-09-27 09:06:19.207057;119502;10.8;11.2;2.7;30.9
WISPstation007;2018-09-27 09:09:45.972502;119505;5.8;10.0;2.0;29.4
WISPstation007;2018-09-27 09:13:12.477319;119508;13.0;10.7;2.8;28.6
WISPstation007;2018-09-27 09:15:05.674585;119512;11.3;10.9;2.6;31.6
WISPstation007;2018-09-27 09:16:37.832807;119517;11.1;11.6;3.1;39.2
WISPstation007;2018-09-27 09:19:57.290075;119521;11.2;11.5;2.8;32.1
WISPstation007;2018-09-27 09:23:18.970141;119524;11.4;11.2;2.8;31.1
WISPstation007;2018-09-27 09:26:45.638059;119527;11.6;11.4;2.9;32.2
WISPstation007;2018-09-27 09:30:06.470438;119536;28.8;2.9;4.8;7.3
WISPstation007;2018-09-27 09:33:34.846668;119540;11.5;11.6;2.9;33.1
WISPstation007;2018-09-27 09:36:59.020177;119543;5.1;7.7;1.4;17.7
WISPstation007;2018-09-27 09:40:21.820281;119546;20.2;10.6;3.9;32.0
WISPstation007;2018-09-27 09:43:41.418407;119549;14.2;11.9;3.5;38.0
WISPstation007;2018-09-27 09:45:05.411765;119552;10.7;11.4;2.7;31.4
WISPstation007;2018-09-27 09:47:11.329901;119565;8.4;11.3;2.5;31.6
WISPstation007;2018-09-27 09:50:36.191308;119568;10.7;11.4;2.8;33.7
WISPstation007;2018-09-27 09:54:01.918176;119571;10.3;11.5;2.7;32.4
WISPstation007;2018-09-27 09:57:23.107480;119574;11.6;11.6;2.9;33.2
WISPstation007;2018-09-27 10:00:04.814373;119578;11.2;11.8;2.9;35.9
WISPstation007;2018-09-27 10:00:51.546857;119582;11.9;11.8;3.0;34.0
WISPstation007;2018-09-27 10:04:17.774189;119586;11.6;11.8;2.9;34.0
WISPstation007;2018-09-27 10:07:42.233855;119589;12.2;12.0;3.1;35.3
WISPstation007;2018-09-27 10:11:07.681814;119592;11.3;11.6;2.8;32.1
WISPstation007;2018-09-27 10:14:35.104646;119595;None;None;None;None
WISPstation007;2018-09-27 10:17:57.540110;119602;11.4;11.8;2.9;32.9
WISPstation007;2018-09-27 10:21:23.881627;119606;17.1;10.7;3.3;28.3
WISPstation007;2018-09-27 10:24:50.077394;119609;13.3;11.9;3.3;35.7
WISPstation007;2018-09-27 10:28:18.411166;119612;8.1;7.9;2.2;14.9
WISPstation007;2018-09-27 10:31:47.700955;119619;6.0;7.8;1.7;14.7
WISPstation007;2018-09-27 10:35:09.795133;119622;8.7;8.0;2.7;15.1
WISPstation007;2018-09-27 10:41:42.044098;119625;5.8;8.0;2.0;16.1
WISPstation007;2018-09-27 10:48:10.832397;119636;5.4;8.2;2.4;17.9
WISPstation007;2018-09-27 10:54:40.449848;119639;13.2;9.6;3.3;22.6
WISPstation007;2018-09-27 11:00:58.940704;119645;8.5;7.9;2.1;12.7
WISPstation007;2018-09-27 11:07:32.330796;119649;16.6;9.9;3.6;24.5
WISPstation007;2018-09-27 11:13:56.186493;119652;8.4;10.2;3.0;28.2
WISPstation007;2018-09-27 11:45:05.252931;119666;6.8;7.9;1.7;14.1
WISPstation007;2018-09-27 12:00:05.219459;119676;7.3;9.0;2.5;19.8
WISPstation007;2018-09-27 12:15:05.739553;119680;10.3;10.8;2.8;26.6
WISPstation007;2018-09-27 12:30:05.277183;119690;9.2;9.9;2.4;21.9
WISPstation007;2018-09-27 12:45:05.140160;119698;5.1;7.9;1.9;15.9
WISPstation007;2018-09-27 13:00:04.786826;119708;11.5;8.1;1.6;10.3
WISPstation007;2018-09-27 13:15:04.846838;119716;5.2;7.9;1.0;11.6
WISPstation007;2018-09-27 13:30:05.738190;119722;9.0;10.5;2.2;28.0
WISPstation007;2018-09-27 13:45:05.194883;119728;12.1;11.6;2.7;30.0
WISPstation007;2018-09-27 14:00:05.364828;119739;7.4;9.8;1.6;22.3
WISPstation007;2018-09-27 14:15:05.209056;119748;6.9;9.3;1.5;19.4
WISPstation007;2018-09-27 14:30:05.209830;119755;6.8;9.6;1.4;22.7
WISPstation007;2018-09-27 14:45:05.277056;119763;3.1;None;None;None
WISPstation007;2018-09-27 15:00:04.866394;119771;6.5;8.3;1.3;15.8
WISPstation007;2018-09-27 15:15:04.864845;119782;5.0;None;None;None
WISPstation007;2018-10-16 13:30:04.879587;124191;49.0;None;21.0;33.0
WISPstation007;2018-10-16 15:30:04.779050;124247;37.8;1.2;7.4;None
WISPstation007;2018-10-16 16:18:04.529950;124368;106.9;None;None;77.5
WISPstation007;2018-10-17 09:30:04.791941;124373;92.1;None;None;96.1
WISPstation007;2018-10-17 09:45:05.536922;124379;90.8;None;None;104.7
WISPstation007;2018-10-17 10:00:05.608189;124387;125.4;None;None;68.6
WISPstation007;2018-10-17 10:15:05.379274;124392;97.1;None;None;97.2
WISPstation007;2018-10-17 10:30:04.972506;124401;124.0;None;None;None
WISPstation007;2018-10-17 10:45:04.838256;124407;143.4;None;None;None
WISPstation007;2018-10-17 11:00:05.071829;124415;75.6;None;None;None
WISPstation007;2018-10-17 11:15:04.887759;124421;82.6;None;None;None
WISPstation007;2018-10-17 11:30:04.906188;124429;92.8;None;None;None
WISPstation007;2018-10-17 11:45:04.820916;124436;88.0;None;None;None
WISPstation007;2018-10-17 11:41:44.321125;124440;90.6;None;None;None
WISPstation007;2018-10-17 12:00:05.687937;124446;75.2;None;None;None
WISPstation007;2018-10-17 12:06:20.303926;124450;74.4;None;None;None
WISPstation007;2018-10-17 12:15:05.140811;124456;90.9;None;None;None
WISPstation007;2018-10-17 12:30:04.891353;124464;83.0;None;2.0;None
WISPstation007;2018-10-17 12:45:04.841136;124470;75.3;None;9.0;None
WISPstation007;2018-10-17 13:00:04.928951;124477;81.5;None;3.5;None
WISPstation007;2018-10-17 13:15:05.792004;124485;66.4;None;440.2;None
WISPstation007;2018-10-17 13:30:04.877137;124491;72.1;None;None;272.2
WISPstation007;2018-10-17 13:45:04.830453;124498;75.8;None;None;252.4
WISPstation007;2018-10-17 14:00:05.745085;124506;66.9;None;None;428.9
WISPstation007;2018-10-17 14:15:05.739357;124512;64.8;None;197.9;627.5
WISPstation007;2018-10-17 14:30:05.743748;124519;70.3;None;None;356.2
WISPstation007;2018-10-17 14:45:04.859917;124525;65.0;None;101.4;844.8
WISPstation007;2018-10-17 15:00:04.983163;124532;75.1;None;None;262.9
WISPstation007;2018-10-17 15:15:05.808086;124540;82.4;None;None;172.4
WISPstation007;2018-10-18 06:45:05.152009;124686;160.7;None;None;11.7
WISPstation007;2018-10-18 07:00:04.854737;124693;216.2;None;None;None
WISPstation007;2018-10-18 07:15:04.896096;124700;336.5;None;None;None
WISPstation007;2018-10-18 07:30:04.944245;124706;252.9;None;None;21.2
WISPstation007;2018-10-18 07:45:04.890216;124714;253.6;None;None;28.5
WISPstation007;2018-10-18 08:00:04.911554;124719;290.0;None;None;27.1
WISPstation007;2018-10-18 08:15:04.969659;124728;237.6;None;None;56.6
WISPstation007;2018-10-18 08:30:04.883042;124735;238.9;None;None;61.6
WISPstation007;2018-10-18 08:45:05.312350;124742;786.0;None;None;13.2
WISPstation007;2018-10-18 09:00:05.694122;124748;369.0;None;None;45.3
WISPstation007;2018-10-18 09:15:04.883547;124756;169.8;None;None;86.5
WISPstation007;2018-10-18 09:30:04.881742;124762;188.2;None;None;77.2
WISPstation007;2018-10-18 09:45:05.089146;124768;220.4;None;None;69.9
WISPstation007;2018-10-18 10:00:04.899266;124774;16.8;28.9;5.1;None
WISPstation007;2018-10-18 10:15:04.991615;124785;9.7;35.1;5.0;None
WISPstation007;2018-10-18 10:30:05.506982;124791;None;None;1.3;370.2
WISPstation007;2018-10-18 10:45:04.901171;124797;None;None;1.8;None
WISPstation007;2018-10-18 11:00:04.900993;124805;None;None;0.9;58.2
WISPstation007;2018-10-18 11:15:04.863669;124812;None;None;1.2;287.6
WISPstation007;2018-10-18 11:30:04.857050;124819;69.3;None;None;1516.9
WISPstation007;2018-10-18 11:45:05.760382;124826;None;None;1.0;319.9
WISPstation007;2018-10-18 12:00:05.823813;124832;None;None;1.4;3324.5
WISPstation007;2018-10-18 12:15:05.825421;124840;55.4;None;None;1280.7
WISPstation007;2018-10-18 12:30:05.000891;124846;1.0;None;None;60.0
WISPstation007;2018-10-18 12:45:05.779170;124854;None;None;0.7;216.1
WISPstation007;2018-10-18 13:00:04.975203;124861;None;None;1.1;149.1
WISPstation007;2018-10-18 13:05:49.252880;124877;None;None;1.0;144.8
WISPstation007;2018-10-18 14:30:05.574122;124890;19.9;35.1;5.5;None
WISPstation007;2018-10-18 14:45:04.888920;124897;24.2;40.5;5.3;None
WISPstation007;2018-10-18 15:00:05.731681;124903;20.6;33.2;5.2;None
WISPstation007;2018-10-18 15:15:04.951011;124910;20.8;33.9;5.1;None
WISPstation007;2018-10-19 07:00:05.463506;125057;None;None;1.1;65.8
WISPstation007;2018-10-19 07:15:05.741731;125063;None;None;1.3;67.7
WISPstation007;2018-10-19 07:30:04.913045;125069;8.6;22.9;5.4;None
WISPstation007;2018-10-19 07:45:05.415558;125075;7.6;21.0;4.9;None
WISPstation007;2018-10-19 08:00:04.819324;125080;4.5;19.8;4.8;19.1
WISPstation007;2018-10-19 08:15:05.756348;125100;4.5;15.1;4.1;29.6
WISPstation007;2018-10-19 08:21:11.326195;125104;13.4;16.6;4.5;17.0
WISPstation007;2018-10-19 08:24:58.741204;125107;20.3;16.4;5.5;29.9
WISPstation007;2018-10-19 08:30:05.538153;125113;23.2;14.9;6.0;31.6
WISPstation007;2018-10-19 08:44:40.104438;125122;28.8;6.5;6.5;41.5
WISPstation007;2018-10-19 09:00:00.242750;125134;10.6;33.3;5.9;117.7
WISPstation007;2018-10-19 09:15:05.751385;125141;8.7;27.9;4.9;None
WISPstation007;2018-10-19 09:30:05.347643;125148;9.4;29.5;4.9;None
WISPstation007;2018-10-19 09:45:04.917887;125155;9.8;32.4;5.0;None
WISPstation007;2018-10-19 10:00:04.850342;125162;10.5;34.8;5.0;None
WISPstation007;2018-10-19 10:15:05.681271;125168;11.4;37.1;5.1;None
WISPstation007;2018-10-19 10:30:04.924631;125176;None;None;2.6;None
WISPstation007;2018-10-19 10:45:05.754695;125182;None;None;2.8;None
WISPstation007;2018-10-19 11:00:05.772182;125190;None;None;1.1;None
WISPstation007;2018-10-19 11:15:04.975031;125197;None;None;2.9;0.0
WISPstation007;2018-10-19 11:30:04.845395;125203;8.3;None;8.6;603.9
WISPstation007;2018-10-19 11:45:04.849145;125211;None;None;None;13319.7
WISPstation007;2018-10-19 12:00:04.867832;125217;79.7;None;None;2594.7
WISPstation007;2018-10-19 12:15:16.063946;125231;103.2;None;88.5;366.2
WISPstation007;2018-10-19 12:45:05.217164;125236;78.8;None;114.5;651.5
WISPstation007;2018-10-19 13:00:05.832248;125244;74.4;None;None;1155.9
WISPstation007;2018-10-19 13:15:05.733823;125251;72.5;None;45.6;766.6
WISPstation007;2018-10-19 13:30:04.895455;125257;13.9;31.7;5.1;None
WISPstation007;2018-10-19 13:45:05.763282;125265;15.5;26.5;5.2;None
WISPstation007;2018-10-19 14:00:04.843105;125271;13.0;37.4;5.3;None
WISPstation007;2018-10-19 14:15:05.753592;125278;11.0;37.5;5.9;None
WISPstation007;2018-10-19 14:30:05.773274;125287;12.4;35.4;5.4;None
WISPstation007;2018-10-20 07:00:04.988237;125484;None;None;1.4;67.0
WISPstation007;2018-10-20 07:15:05.307029;125491;None;None;1.1;68.5
WISPstation007;2018-10-20 08:00:05.448293;125517;4.2;16.7;4.3;72.9
WISPstation007;2018-10-20 08:15:05.452457;125524;3.8;14.1;3.9;63.7
WISPstation007;2018-10-20 08:30:04.897286;125533;22.9;8.7;5.8;73.0
WISPstation007;2018-10-20 08:45:05.708796;125540;79.7;None;None;38.6
WISPstation007;2018-10-20 10:30:05.374022;125596;None;None;None;14.1
WISPstation007;2018-10-20 10:45:04.893943;125603;None;None;2.3;66.9
WISPstation007;2018-10-20 11:00:04.843360;125610;None;None;2.4;64.2
WISPstation007;2018-10-20 11:15:04.844878;125617;None;None;2.1;69.9
WISPstation007;2018-10-20 11:30:04.895194;125624;None;None;2.9;52.4
WISPstation007;2018-10-20 11:45:04.917458;125631;None;None;2.7;58.9
WISPstation007;2018-10-20 12:00:05.481065;125638;None;None;2.3;66.8
WISPstation007;2018-10-20 12:15:04.891589;125645;None;None;3.2;36.1
WISPstation007;2018-10-20 12:30:04.865786;125660;None;None;2.2;67.5
WISPstation007;2018-10-20 12:45:05.796888;125669;None;None;2.1;67.5
WISPstation007;2018-10-20 13:00:05.669669;125676;None;None;2.0;68.7
WISPstation007;2018-10-20 13:15:05.742587;125685;None;None;3.1;30.5
WISPstation007;2018-10-21 07:15:05.434706;125923;None;None;1.7;65.0
WISPstation007;2018-10-21 08:45:04.951282;125965;22.0;11.0;5.7;88.2
WISPstation007;2018-10-21 10:30:04.889217;126011;None;None;2.0;66.8
WISPstation007;2018-10-21 10:45:04.954763;126017;None;None;2.6;57.9
WISPstation007;2018-10-21 11:00:05.763779;126023;None;None;2.9;48.3
WISPstation007;2018-10-21 11:15:04.941834;126029;None;None;2.3;65.8
WISPstation007;2018-10-21 11:30:04.936970;126041;None;None;1.8;67.8
WISPstation007;2018-10-21 11:45:04.829201;126046;None;None;5.0;None
WISPstation007;2018-10-21 12:00:04.876843;126055;None;None;4.1;29.1
WISPstation007;2018-10-21 12:15:04.972616;126061;None;None;2.5;61.1
WISPstation007;2018-10-21 12:30:04.937715;126069;None;None;1.7;69.0
WISPstation007;2018-10-21 12:45:04.946502;126077;None;None;3.2;42.6
WISPstation007;2018-10-21 13:00:05.291710;126083;None;None;0.8;8.6
WISPstation007;2018-10-21 13:15:05.297003;126089;None;None;8.1;None
WISPstation007;2018-10-22 07:15:05.449572;126298;163.2;None;1.8;None
WISPstation007;2018-10-22 08:15:04.984741;126328;3.9;13.6;3.8;61.4
WISPstation007;2018-10-22 08:30:05.257718;126337;27.2;0.6;6.5;52.0
WISPstation007;2018-10-22 08:45:05.038255;126345;67.2;None;None;195.3
WISPstation007;2018-10-22 10:00:05.329226;126384;56.1;None;484.5;1883.1
WISPstation007;2018-10-22 10:15:05.517476;126392;65.9;None;None;739.6
WISPstation007;2018-10-22 10:30:05.408265;126400;39.1;512.8;1.5;None
WISPstation007;2018-10-22 13:00:05.552330;126481;14.2;24.2;5.1;102.1
WISPstation007;2018-10-22 13:30:05.401408;126497;8.9;25.3;5.7;111.9
WISPstation007;2018-10-22 13:45:05.671017;126506;23.5;32.2;9.5;260.5
WISPstation007;2018-10-22 14:00:05.539773;126511;12.3;28.7;6.1;124.0
WISPstation007;2018-10-22 14:15:05.780911;126521;12.5;28.7;6.2;131.2
WISPstation007;2018-10-22 14:30:05.594930;126529;14.1;27.0;6.2;125.9
WISPstation007;2018-10-22 14:45:05.644248;126536;22.4;59.6;10.3;331.7
WISPstation007;2018-10-22 15:00:05.722105;126543;39.5;None;None;None
WISPstation007;2018-10-22 15:15:05.238926;126552;61.6;None;None;None
WISPstation007;2018-10-22 15:30:05.740354;126561;240.7;None;0.2;None
WISPstation007;2018-10-22 15:45:05.752839;126570;381.3;None;None;26.5
WISPstation007;2018-10-22 16:00:05.792362;126577;85.3;None;None;3.1
WISPstation007;2018-10-30 13:30:05.427505;128374;78.5;8.3;4.8;None
WISPstation007;2018-10-30 13:45:05.428837;128381;98.5;2.3;5.6;None
WISPstation007;2018-10-30 14:00:04.994490;128388;92.9;5.3;6.3;None
WISPstation007;2018-10-30 14:15:05.023171;128394;104.2;None;7.5;None
WISPstation007;2018-10-30 14:29:29.765213;128400;58.4;2.6;5.2;None
WISPstation007;2018-10-30 14:45:05.728855;128406;62.1;None;5.7;None
